ax,ay,az,label
-0.9838,0.1492,-0.0128,walking
-1.1208,0.2670,0.0713,walking
-1.0238,0.1803,0.0548,walking
-0.9847,0.1279,0.0370,walking
-1.0571,0.1403,0.0308,walking
-1.1147,0.1404,0.0132,walking
-1.1667,0.1278,0.0161,walking
-1.1528,0.0829,0.0178,walking
-1.2312,0.0984,0.0428,walking
-1.1277,0.0520,0.0150,walking
-1.0125,-0.0034,-0.0132,walking
-1.0667,0.0710,0.0339,walking
-1.1631,0.1891,0.1278,walking
-1.1470,0.2096,0.1696,walking
-1.0392,0.1790,0.1860,walking
-0.9137,0.1317,0.1927,walking
-0.8794,0.1388,0.2029,walking
-0.8037,0.1171,0.1760,walking
-0.8049,0.1083,0.1543,walking
-0.8300,0.1265,0.1715,walking
-0.8099,0.1013,0.1692,walking
-0.8713,0.1239,0.1803,walking
-0.9563,0.1737,0.2079,walking
-0.9490,0.1543,0.1780,walking
-0.9786,0.1487,0.1583,walking
-1.0555,0.1560,0.1375,walking
-1.0000,0.0940,0.0846,walking
-1.1201,0.1235,0.0785,walking
-1.3026,0.2223,0.1610,walking
-0.9738,0.0470,0.0643,walking
-0.7866,-0.0437,-0.0198,walking
-0.8928,0.0703,0.0137,walking
-1.1108,0.2367,0.0691,walking
-1.1379,0.2417,0.0869,walking
-1.0072,0.1250,0.0310,walking
-0.9657,0.0852,-0.0061,walking
-0.9264,0.0745,-0.0275,walking
-0.8540,0.0417,-0.0718,walking
-0.9546,0.1328,-0.0262,walking
-1.0309,0.2119,0.0554,walking
-0.9211,0.1553,0.0570,walking
-0.9086,0.1444,0.0553,walking
-0.9788,0.1969,0.0859,walking
-0.9998,0.1863,0.0632,walking
-1.0651,0.1796,0.0741,walking
-1.1461,0.1621,0.0920,walking
-1.1783,0.1517,0.0929,walking
-1.0557,0.0764,0.0603,walking
-1.1006,0.0979,0.0541,walking
-1.2030,0.2167,0.1288,walking
-1.0957,0.1659,0.1050,walking
-0.8718,0.0493,0.0654,walking
-0.8861,0.0995,0.1102,walking
-0.8219,0.0924,0.1125,walking
-0.8876,0.1285,0.1171,walking
-1.0286,0.2010,0.1827,walking
-0.9630,0.1245,0.1832,walking
-0.8754,0.0314,0.1486,walking
-0.8497,0.0260,0.1324,walking
-0.8588,0.0798,0.1556,walking
-0.8263,0.0970,0.1561,walking
-0.7938,0.1051,0.1484,walking
-0.8439,0.1622,0.1660,walking
-0.8986,0.1774,0.1545,walking
-0.9088,0.1464,0.1238,walking
-0.9601,0.1207,0.0796,walking
-1.0957,0.1324,0.0544,walking
-1.2408,0.1501,0.0492,walking
-1.2083,0.0957,0.0284,walking
-1.1426,0.0449,0.0049,walking
-1.2042,0.0746,0.0175,walking
-1.2206,0.1605,0.0682,walking
-0.9580,0.0787,0.0063,walking
-0.9196,0.1200,0.0227,walking
-0.9642,0.1875,0.0651,walking
-0.8982,0.1902,0.0670,walking
-0.9143,0.1960,0.0627,walking
-0.9827,0.2236,0.0723,walking
-0.9703,0.1713,0.0353,walking
-0.9652,0.1216,0.0020,walking
-0.9238,0.0974,0.0054,walking
-0.9004,0.1094,0.0236,walking
-0.8901,0.1875,0.0983,walking
-0.8112,0.1764,0.1010,walking
-0.7992,0.1819,0.1025,walking
-0.8529,0.2141,0.1405,walking
-0.9023,0.1710,0.1431,walking
-0.9633,0.1353,0.1383,walking
-1.1274,0.1387,0.1584,walking
-1.1476,0.0776,0.1296,walking
-1.0310,-0.0066,0.0638,walking
-1.0388,-0.0045,0.0375,walking
-1.3181,0.1655,0.1062,walking
-1.3309,0.2015,0.1357,walking
-1.0505,0.0594,0.0856,walking
-0.9543,0.0621,0.1055,walking
-0.9519,0.1222,0.0847,walking
-0.9807,0.1876,0.0652,walking
-0.9197,0.1871,0.0846,walking
-0.8624,0.1436,0.0876,walking
-0.8638,0.1400,0.1152,walking
-0.8405,0.1237,0.1106,walking
-0.8201,0.1167,0.0782,walking
-0.8505,0.1483,0.0825,walking
-0.8998,0.1792,0.1031,walking
-0.8970,0.1595,0.1309,walking
-0.8954,0.1338,0.1395,walking
-0.9471,0.1453,0.1238,walking
-0.9683,0.1525,0.0975,walking
-0.9545,0.1406,0.0759,walking
-0.9420,0.1296,0.0588,walking
-0.9858,0.1506,0.0613,walking
-1.0283,0.1685,0.0746,walking
-1.0173,0.1368,0.0577,walking
-1.0671,0.1459,0.0646,walking
-1.1866,0.1624,0.0698,walking
-1.2091,0.1169,0.0664,walking
-0.9481,-0.0371,0.0157,walking
-0.8987,-0.0393,0.0242,walking
-0.9435,0.0759,0.0817,walking
-0.9576,0.1697,0.1011,walking
-0.9023,0.1947,0.1169,walking
-0.8762,0.1923,0.1370,walking
-0.9004,0.1608,0.1205,walking
-0.8962,0.1281,0.0890,walking
-0.9042,0.1111,0.0466,walking
-0.9186,0.1321,0.0479,walking
-0.9113,0.1564,0.0745,walking
-0.9028,0.1707,0.0870,walking
-0.9198,0.1829,0.0923,walking
-0.9882,0.1991,0.0939,walking
-1.0421,0.1709,0.0719,walking
-1.0928,0.1418,0.0499,walking
-1.1084,0.1183,0.0303,walking
-1.0425,0.0660,-0.0055,walking
-0.9880,0.0491,-0.0281,walking
-1.1676,0.1860,0.0555,walking
-1.1879,0.2316,0.1406,walking
-1.0021,0.1285,0.1228,walking
-0.8392,0.0366,0.0751,walking
-0.9249,0.1272,0.0969,walking
-0.9928,0.1776,0.1029,walking
-0.9449,0.1458,0.1190,walking
-0.9076,0.1117,0.1337,walking
-0.8820,0.0804,0.1372,walking
-0.8007,0.0533,0.0924,walking
-0.7815,0.0642,0.0385,walking
-0.8521,0.1357,0.0626,walking
-0.8651,0.1582,0.0990,walking
-0.8535,0.1481,0.1428,walking
-0.9329,0.1897,0.1940,walking
-1.0265,0.2206,0.2006,walking
-1.0066,0.1475,0.1208,walking
-1.0309,0.1216,0.0896,walking
-1.1257,0.1346,0.1001,walking
-1.1500,0.1229,0.0931,walking
-1.1025,0.0887,0.0603,walking
-1.2068,0.1404,0.0690,walking
-1.2760,0.1896,0.0966,walking
-1.0389,0.0562,0.0029,walking
-0.8970,-0.0034,-0.0479,walking
-0.7397,0.0209,-0.0540,walking
-0.6942,0.0403,-0.0626,walking
-0.9166,0.2100,0.0243,walking
-0.9442,0.2715,0.1256,walking
-0.8541,0.1550,0.1199,walking
-0.8591,0.1320,0.1069,walking
-0.9299,0.1425,0.0822,walking
-1.0267,0.1423,0.0510,walking
-1.0173,0.1050,0.0601,walking
-0.9722,0.0729,0.0916,walking
-0.9833,0.1588,0.1566,walking
-0.9735,0.2080,0.1587,walking
-0.8777,0.2280,0.1082,walking
-0.8424,0.2253,0.0658,walking
-1.0001,0.2729,0.1057,walking
-1.1245,0.2369,0.1222,walking
-1.0164,0.1038,0.0712,walking
-1.0474,0.0779,0.0338,walking
-1.1002,0.0815,0.0013,walking
-1.1406,0.0459,-0.0319,walking
-1.1228,0.0220,0.0237,walking
-0.9065,-0.0480,0.0415,walking
-0.9250,-0.0321,0.0596,walking
-1.1356,0.1486,0.1714,walking
-1.1715,0.2190,0.2074,walking
-1.0146,0.1532,0.1863,walking
-0.8373,0.0941,0.1643,walking
-0.7834,0.1064,0.1379,walking
-0.7755,0.1333,0.1160,walking
-0.7655,0.1621,0.0833,walking
-0.7815,0.1686,0.0547,walking
-0.8777,0.1772,0.0563,walking
-1.0044,0.1962,0.1041,walking
-1.0513,0.1816,0.1184,walking
-1.1354,0.1707,0.1350,walking
-1.2393,0.2009,0.1675,walking
-1.0481,0.1125,0.1173,walking
-0.8010,0.0090,0.0182,walking
-0.8875,0.0945,0.0349,walking
-1.1533,0.2904,0.1234,walking
-1.1136,0.2408,0.1200,walking
-0.8721,0.0659,0.0232,walking
-0.8044,0.0507,-0.0061,walking
-0.8441,0.1154,0.0021,walking
-0.9401,0.2111,0.0354,walking
-1.0211,0.2524,0.0698,walking
-0.9172,0.1227,0.0637,walking
-0.8644,0.0486,0.0717,walking
-0.8723,0.0687,0.0896,walking
-0.8833,0.1068,0.0804,walking
-0.9821,0.1787,0.1021,walking
-1.0256,0.1652,0.1198,walking
-0.9640,0.0815,0.0953,walking
-0.9915,0.0438,0.0869,walking
-1.0178,0.0654,0.0920,walking
-0.9572,0.0575,0.0464,walking
-0.9757,0.0953,0.0228,walking
-1.0176,0.1290,0.0314,walking
-1.0554,0.1349,0.0508,walking
-1.0974,0.1405,0.0875,walking
-1.0614,0.1273,0.0981,walking
-1.0322,0.1151,0.0735,walking
-1.1753,0.1788,0.0660,walking
-1.1171,0.1112,0.0472,walking
-1.0027,0.0382,0.0438,walking
-0.8658,0.0406,0.0397,walking
-0.9274,0.1384,0.0358,walking
-1.0781,0.2518,0.0978,walking
-1.0692,0.2690,0.1606,walking
-0.8839,0.1184,0.1387,walking
-0.8096,0.1047,0.1571,walking
